3 1.16404 1.16404 2 1 0
3.03788 1.17533 1.17533 2 1 0
3.07583 1.18646 1.18646 2 1 0
3.15192 1.20828 1.20828 2 1 0
3.26647 1.23999 1.23999 2 1 0
3.43909 1.2855 1.2855 2 1 0
3.69939 1.34991 1.34991 2 1 0
4.09209 1.43963 1.43963 2 1 0
4.5794 1.54184 1.54184 2 1 0
5.06852 1.63715 1.63715 2 1 0
5.55886 1.72748 1.72748 2 1 0
6.05001 1.81423 1.81423 2 1 0
6.54168 1.89857 1.89857 2 1 0
7.03364 1.98158 1.98158 2 1 0
7.52565 2.06433 2.06433 2 1 0
8.01743 2.14816 2.14816 2 1 0
8.50859 2.23491 2.23491 2 1 0
8.99837 2.32783 2.32783 2 1 0
9.48464 2.43458 2.43458 2 1 0
9.95079 2.59786 2.59786 2 1 0
9.98604 2.64349 2.64349 2 1 0
9.98645 2.64878 2.64878 1 1 0
9.95253 2.69445 2.69445 1 1 0
9.89806 2.72071 2.72071 1 1 0
9.8338 2.74139 2.74139 1 1 0
9.76123 2.7592 2.7592 1 1 0
9.65076 2.78047 2.78047 1 1 0
9.4834 2.80533 2.80533 1 1 0
9.23074 2.83373 2.83373 1 1 0
8.8502 2.86535 2.86535 1 1 0
8.35204 2.89554 2.89554 1 1 0
7.85327 2.91818 2.91818 1 1 0
7.35417 2.93584 2.93584 1 1 0
6.85487 2.94991 2.94991 1 1 0
6.35546 2.96124 2.96124 1 1 0
5.85596 2.97039 2.97039 1 1 0
5.35641 2.97776 2.97776 1 1 0
4.85681 2.98367 2.98367 1 1 0
4.35719 2.98835 2.98835 1 1 0
3.85754 2.99199 2.99199 1 1 0
3.35789 2.99476 2.99476 1 1 0
2.85822 2.99678 2.99678 1 1 0
12 0.00173511 0.00173511 2 1 0
11.9717 0.00174743 0.00174743 1 1 0
11.9434 0.00175986 0.00175986 1 1 0
11.8869 0.00178509 0.00178509 1 1 0
11.7737 0.00183702 0.00183702 1 1 0
11.5475 0.00194707 0.00194707 1 1 0
11.1939 0.00213731 0.00213731 1 1 0
10.8403 0.00235316 0.00235316 1 1 0
10.4868 0.00259906 0.00259906 1 1 0
10.1332 0.00288044 0.00288044 1 1 0
9.77968 0.00320393 0.00320393 1 1 0
9.42613 0.00357769 0.00357769 1 1 0
9.07258 0.00401188 0.00401188 1 1 0
8.71903 0.00451921 0.00451921 1 1 0
8.36547 0.00511574 0.00511574 1 1 0
8.01192 0.00582195 0.00582195 1 1 0
7.65837 0.00666419 0.00666419 1 1 0
7.30481 0.00767682 0.00767682 1 1 0
6.95126 0.00890512 0.00890512 1 1 0
6.59771 0.0104096 0.0104096 1 1 0
6.24416 0.0122722 0.0122722 1 1 0
5.89062 0.0146057 0.0146057 1 1 0
5.53708 0.0175686 0.0175686 1 1 0
5.18354 0.0213869 0.0213869 1 1 0
4.83003 0.0263912 0.0263912 1 1 0
4.47654 0.033077 0.033077 1 1 0
4.12312 0.0422073 0.0422073 1 1 0
3.76984 0.0549963 0.0549963 1 1 0
3.41689 0.0734478 0.0734478 1 1 0
3.06478 0.101016 0.101016 1 1 0
2.715 0.14399 0.14399 1 1 0
12 0.00173511 0.00173511 2 1 0
11.9717 0.00174743 0.00174743 1 1 0
11.9434 0.00175986 0.00175986 1 1 0
11.8869 0.00178509 0.00178509 1 1 0
11.7737 0.00183702 0.00183702 1 1 0
11.5475 0.00194707 0.00194707 1 1 0
11.1939 0.00213731 0.00213731 1 1 0
10.8403 0.00235316 0.00235316 1 1 0
10.4868 0.00259906 0.00259906 1 1 0
10.1332 0.00288044 0.00288044 1 1 0
