0.1 3 3 2 1 0
0.14 3 3 1 1 0
0.179999 3 3 1 1 0
0.259999 3 3 1 1 0
0.419997 3 3 1 1 0
0.739995 3 3 1 1 0
1.23999 3 3 1 1 0
1.73999 3 3 1 1 0
2.23998 3 3 1 1 0
2.73998 3 3 1 1 0
3.23997 3 3 1 1 0
3.73997 3 3 1 1 0
4.23997 3 3 1 1 0
4.73996 3 3 1 1 0
5.23996 3 3 1 1 0
5.73995 3 3 1 1 0
6.23995 3 3 1 1 0
6.73994 3 3 1 1 0
7.23994 3 3 1 1 0
7.73994 3 3 1 1 0
8.23993 3 3 1 1 0
8.73993 3 3 1 1 0
9.23992 3 3 1 1 0
9.73992 3 3 1 1 0
10.2399 3 3 1 1 0
10.7399 3 3 1 1 0
11.2399 3 3 1 1 0
11.7399 3 3 1 1 0
12.2399 3 3 1 1 0
