1 0.364961 0.0389459 4 1 0
1.01543 0.363398 0.0389476 3 1 0
1.03328 0.361706 0.0389492 3 1 0
1.05025 0.360158 0.0389511 3 1 0
1.06854 0.35857 0.038953 3 1 0
1.08629 0.35711 0.038955 3 1 0
1.10593 0.355602 0.0389586 3 1 0
1.12765 0.354035 0.0389593 3 1 0
1.15164 0.352435 0.038961 3 1 0
1.1781 0.350823 0.0389634 3 1 0
1.2046 0.349371 0.0389656 3 1 0
1.23373 0.347956 0.0389689 3 1 0
1.26283 0.346721 0.0389723 3 1 0
1.29184 0.34568 0.038973 3 1 0
1.32073 0.344821 0.0389743 3 1 0
1.34948 0.344162 0.0389777 3 1 0
1.37806 0.343659 0.0389784 3 1 0
1.40644 0.343326 0.0389794 3 1 0
1.43459 0.343159 0.038982 3 1 0
1.46251 0.343158 0.0389846 3 1 0
1.49015 0.343317 0.0389863 3 1 0
1.51749 0.343626 0.0389863 3 1 0
1.54452 0.344094 0.0389887 3 1 0
1.5712 0.344709 0.0389887 3 1 0
1.59753 0.345459 0.038987 3 1 0
1.62347 0.346359 0.0389874 3 1 0
1.649 0.347393 0.0389879 3 1 0
1.6741 0.348557 0.0389889 3 1 0
1.69875 0.349842 0.0389887 3 1 0
1.72293 0.351245 0.0389887 3 1 0
1.74663 0.352752 0.0389895 3 1 0
1.76983 0.354372 0.0389903 3 1 0
1.7925 0.356109 0.0389912 3 1 0
1.81464 0.357961 0.0389921 3 1 0
1.83624 0.359878 0.038992 3 1 0
1.85728 0.361875 0.0389912 3 1 0
1.87775 0.363973 0.0389902 3 1 0
1.89765 0.366124 0.0389897 3 1 0
1.91698 0.368334 0.0389894 3 1 0
1.93572 0.370635 0.0389923 3 1 0
1.95388 0.372964 0.0389915 3 1 0
1.97146 0.37533 0.0389908 3 1 0
1.97991 0.376514 0.0389927 3 1 0
1.98813 0.377686 0.0389923 3 1 0
1.99702 0.379 0.0389919 3 1 0
2.00574 0.380356 0.0389911 3 1 0
2.01429 0.381677 0.0389908 3 1 0
2.02267 0.382999 0.0389906 3 1 0
2.03088 0.38436 0.038993 3 1 0
2.03891 0.385702 0.0389927 3 1 0
2.04678 0.387043 0.0389924 3 1 0
2.05449 0.388356 0.0389904 3 1 0
2.06203 0.389723 0.0389907 3 1 0
2.06941 0.391085 0.0389912 3 1 0
2.07664 0.392403 0.0389909 3 1 0
2.0837 0.393727 0.0389912 3 1 0
2.09061 0.395073 0.0389916 3 1 0
2.09737 0.396448 0.0389919 3 1 0
2.10398 0.397766 0.0389919 3 1 0
2.11044 0.399083 0.0389921 3 1 0
2.11675 0.400483 0.0389943 3 1 0
2.12292 0.401797 0.0389942 3 1 0
2.12895 0.403098 0.0389941 3 1 0
2.13484 0.404457 0.0389959 3 1 0
2.1406 0.405762 0.038997 3 1 0
2.14622 0.407053 0.0389983 3 1 0
2.15171 0.408351 0.0389969 3 1 0
2.15707 0.409651 0.038998 3 1 0
2.16231 0.410934 0.0389994 3 1 0
2.16742 0.412206 0.038999 3 1 0
2.17241 0.413463 0.0389992 3 1 0
2.17728 0.414701 0.0389991 3 1 0
2.18204 0.415962 0.039 3 1 0
2.18668 0.417181 0.0389999 3 1 0
2.19121 0.418378 0.0389998 3 1 0
2.19563 0.419593 0.0389982 3 1 0
2.19995 0.420765 0.0389988 3 1 0
2.20416 0.421997 0.0389994 3 1 0
2.20826 0.423172 0.0389999 3 1 0
2.21227 0.424304 0.0390002 3 1 0
2.21618 0.425503 0.0390007 3 1 0
2.21999 0.426616 0.039001 3 1 0
2.22371 0.42778 0.0390016 3 1 0
2.22733 0.428937 0.0390023 3 1 0
2.23087 0.430038 0.0390029 3 1 0
2.23432 0.431162 0.0390034 3 1 0
2.23768 0.43226 0.039004 3 1 0
2.24096 0.433305 0.0390081 3 1 0
2.24416 0.434394 0.0390079 3 1 0
2.24727 0.435454 0.0390078 3 1 0
2.25031 0.436439 0.039006 3 1 0
2.25328 0.437502 0.0390065 3 1 0
2.25616 0.438536 0.0390072 3 1 0
2.25898 0.439541 0.0390106 3 1 0
2.26172 0.440519 0.0390112 3 1 0
2.26439 0.441468 0.0390111 3 1 0
2.267 0.442417 0.0390091 3 1 0
2.26954 0.44341 0.0390097 3 1 0
2.27201 0.444371 0.0390104 3 1 0
2.27442 0.445275 0.039014 3 1 0
2.27677 0.446216 0.0390138 3 1 0
2.27906 0.447125 0.0390137 3 1 0
2.28129 0.448014 0.0390124 3 1 0
2.28346 0.448871 0.0390133 3 1 0
2.28557 0.449698 0.0390144 3 1 0
2.28763 0.450547 0.0390135 3 1 0
2.28964 0.451438 0.0390141 3 1 0
2.29159 0.452295 0.039015 3 1 0
2.29349 0.453083 0.0390151 3 1 0
2.29534 0.45392 0.0390156 3 1 0
2.29714 0.454724 0.0390162 3 1 0
2.2989 0.455501 0.0390204 3 1 0
2.30061 0.456246 0.039021 3 1 0
2.30227 0.457007 0.0390205 3 1 0
2.30388 0.457791 0.0390188 3 1 0
2.30546 0.458509 0.0390187 3 1 0
2.30699 0.459209 0.0390187 3 1 0
2.30772 0.459554 0.0390195 3 1 0
2.30843 0.459916 0.03902 3 1 0
2.30919 0.460306 0.0390206 3 1 0
2.30995 0.460687 0.03902 3 1 0
2.3107 0.461056 0.03902 3 1 0
2.31143 0.461416 0.0390201 3 1 0
2.31216 0.461775 0.0390197 3 1 0
2.31287 0.462122 0.0390199 3 1 0
2.31357 0.46246 0.03902 3 1 0
2.31427 0.462839 0.0390229 3 1 0
2.31495 0.46318 0.0390227 3 1 0
2.31562 0.463513 0.0390225 3 1 0
2.31628 0.463851 0.0390216 3 1 0
2.31693 0.46417 0.0390222 3 1 0
2.31757 0.464489 0.0390228 3 1 0
2.3182 0.464849 0.0390235 3 1 0
2.31883 0.465157 0.0390232 3 1 0
2.31944 0.465473 0.039023 3 1 0
2.32004 0.46582 0.0390255 3 1 0
2.32064 0.466156 0.0390265 3 1 0
2.32122 0.466483 0.0390276 3 1 0
2.3218 0.466777 0.0390225 3 1 0
2.32236 0.467101 0.0390226 3 1 0
2.32292 0.467416 0.0390227 3 1 0
2.32347 0.467699 0.0390226 3 1 0
2.32401 0.468015 0.0390228 3 1 0
2.32454 0.46832 0.039023 3 1 0
2.32506 0.46861 0.0390231 3 1 0
2.32558 0.468909 0.0390234 3 1 0
2.32609 0.469198 0.0390237 3 1 0
2.32659 0.469486 0.0390241 3 1 0
2.32708 0.469768 0.039024 3 1 0
2.32756 0.47004 0.0390239 3 1 0
2.32803 0.470291 0.0390241 3 1 0
2.3285 0.470586 0.0390244 3 1 0
2.32896 0.470872 0.0390248 3 1 0
2.32941 0.471114 0.0390247 3 1 0
2.32986 0.471381 0.0390251 3 1 0
2.3303 0.471664 0.0390256 3 1 0
2.33073 0.47194 0.0390246 3 1 0
2.33115 0.472199 0.0390246 3 1 0
2.33157 0.47245 0.0390247 3 1 0
2.33198 0.472672 0.0390272 3 1 0
2.33238 0.472942 0.0390269 3 1 0
2.33278 0.473202 0.0390265 3 1 0
2.33317 0.473435 0.039027 3 1 0
2.33355 0.47366 0.0390267 3 1 0
2.33393 0.473905 0.0390264 3 1 0
2.33429 0.474157 0.0390255 3 1 0
2.33466 0.474375 0.0390255 3 1 0
2.33502 0.474606 0.0390256 3 1 0
2.33537 0.474864 0.0390282 3 1 0
2.33571 0.475097 0.0390291 3 1 0
2.33605 0.47532 0.0390301 3 1 0
2.33638 0.475521 0.0390265 3 1 0
2.33671 0.475721 0.0390269 3 1 0
2.33703 0.475943 0.0390275 3 1 0
2.33735 0.476151 0.0390283 3 1 0
2.33766 0.476377 0.0390292 3 1 0
2.33796 0.476602 0.0390302 3 1 0
2.33826 0.476819 0.0390328 3 1 0
2.33855 0.477016 0.039033 3 1 0
2.33884 0.477204 0.0390322 3 1 0
2.33912 0.477415 0.0390279 3 1 0
2.3394 0.477621 0.0390285 3 1 0
2.33967 0.477817 0.0390293 3 1 0
2.33994 0.478007 0.0390269 3 1 0
2.3402 0.478188 0.0390271 3 1 0
2.34046 0.478365 0.0390273 3 1 0
2.34071 0.478565 0.0390288 3 1 0
2.34096 0.478735 0.0390296 3 1 0
2.3412 0.478923 0.0390305 3 1 0
2.34144 0.479111 0.0390282 3 1 0
2.34167 0.479286 0.0390288 3 1 0
2.3419 0.479453 0.0390296 3 1 0
2.34213 0.47963 0.0390331 3 1 0
2.34235 0.479792 0.0390323 3 1 0
2.34256 0.479947 0.0390316 3 1 0
2.34277 0.48013 0.0390298 3 1 0
2.34298 0.480289 0.0390293 3 1 0
2.34318 0.48044 0.0390289 3 1 0
2.34338 0.480596 0.0390306 3 1 0
2.34358 0.480752 0.03903 3 1 0
1 0.364961 0.0389459 4 1 0
0.984908 0.366544 0.0389442 3 1 0
0.968518 0.368341 0.0389425 3 1 0
0.950996 0.370346 0.0389405 3 1 0
0.934132 0.372351 0.0389386 3 1 0
0.918029 0.374343 0.0389367 3 1 0
0.902816 0.376303 0.0389357 3 1 0
0.88862 0.378211 0.0389335 3 1 0
0.875547 0.38003 0.0389336 3 1 0
0.863677 0.381708 0.0389319 3 1 0
0.85305 0.38327 0.0389296 3 1 0
0.843663 0.384678 0.0389288 3 1 0
0.835473 0.385927 0.0389282 3 1 0
0.828407 0.387015 0.0389281 3 1 0
0.822368 0.387956 0.038926 3 1 0
0.817252 0.38878 0.0389263 3 1 0
0.81295 0.389467 0.0389264 3 1 0
0.809355 0.390044 0.0389247 3 1 0
0.806368 0.390525 0.0389246 3 1 0
0.8039 0.390923 0.038925 3 1 0
0.802888 0.391087 0.038924 3 1 0
0.802001 0.391218 0.0389244 3 1 0
0.801193 0.39135 0.038924 3 1 0
0.800459 0.391471 0.0389254 3 1 0
0.79979 0.391588 0.0389267 3 1 0
0.799183 0.391688 0.0389239 3 1 0
0.798631 0.391778 0.0389237 3 1 0
0.79813 0.391811 0.0389246 3 1 0
0.797675 0.391879 0.0389236 3 1 0
0.797263 0.391946 0.0389252 3 1 0
0.796889 0.392022 0.0389272 3 1 0
0.796551 0.392079 0.0389238 3 1 0
0.796244 0.392131 0.0389236 3 1 0
0.795967 0.392214 0.0389243 3 1 0
0.795716 0.392255 0.0389245 3 1 0
0.795489 0.392292 0.0389234 3 1 0
0.795284 0.392314 0.0389246 3 1 0
0.795098 0.392341 0.0389232 3 1 0
0.79493 0.392364 0.0389251 3 1 0
0.794778 0.392365 0.0389243 3 1 0
0.794641 0.392386 0.0389244 3 1 0
0.794517 0.39241 0.0389233 3 1 0
0.794405 0.392451 0.0389229 3 1 0
0.794304 0.39247 0.0389244 3 1 0
0.794212 0.392488 0.0389267 3 1 0
0.794129 0.392512 0.0389235 3 1 0
0.794054 0.392523 0.0389243 3 1 0
0.793986 0.392532 0.0389235 3 1 0
0.793925 0.392546 0.0389234 3 1 0
0.793869 0.392555 0.0389242 3 1 0
0.793818 0.392563 0.0389244 3 1 0
0.793773 0.392552 0.0389237 3 1 0
0.793731 0.392553 0.0389283 3 1 0
0.793693 0.392552 0.0389234 3 1 0
0.793659 0.392569 0.038924 3 1 0
0.793628 0.392578 0.0389235 3 1 0
0.793599 0.392586 0.0389245 3 1 0
0.793574 0.392575 0.0389239 3 1 0
0.79355 0.39257 0.0389239 3 1 0
0.793529 0.392563 0.0389241 3 1 0
0.793509 0.39257 0.0389229 3 1 0
0.793492 0.392561 0.0389246 3 1 0
0.793475 0.392566 0.0389245 3 1 0
0.793461 0.392622 0.038924 3 1 0
0.793447 0.392624 0.0389238 3 1 0
0.793435 0.392624 0.0389232 3 1 0
0.793423 0.392609 0.0389248 3 1 0
0.793413 0.392603 0.0389239 3 1 0
0.793404 0.392594 0.0389236 3 1 0
0.793395 0.392631 0.038924 3 1 0
0.793387 0.39263 0.0389247 3 1 0
0.79338 0.392627 0.0389231 3 1 0
0.793373 0.3926 0.0389236 3 1 0
0.793367 0.392609 0.0389243 3 1 0
0.793365 0.392612 0.0389279 3 1 0
0.793362 0.392634 0.0389273 3 1 0
0.79336 0.392632 0.0389239 3 1 0
0.793358 0.39263 0.0389231 3 1 0
0.793356 0.392633 0.0389238 3 1 0
0.793353 0.392631 0.0389251 3 1 0
0.793351 0.392629 0.0389233 3 1 0
0.79335 0.392635 0.0389236 3 1 0
0.793348 0.392637 0.0389257 3 1 0
0.793346 0.392638 0.0389238 3 1 0
0.793344 0.39264 0.0389236 3 1 0
0.793343 0.392641 0.0389259 3 1 0
0.793341 0.392641 0.0389244 3 1 0
0.79334 0.392625 0.0389252 3 1 0
0.793338 0.392622 0.0389228 3 1 0
0.793337 0.392617 0.0389234 3 1 0
0.793336 0.392631 0.0389293 3 1 0
0.793334 0.392633 0.0389243 3 1 0
0.793333 0.392635 0.0389231 3 1 0
0.793332 0.392594 0.0389254 3 1 0
0.793331 0.392585 0.0389236 3 1 0
0.79333 0.392576 0.038924 3 1 0
0.793329 0.392616 0.0389261 3 1 0
0.793328 0.392609 0.0389233 3 1 0
0.793327 0.392602 0.0389243 3 1 0
0.793326 0.392598 0.0389237 3 1 0
0.793325 0.392603 0.0389227 3 1 0
0.793325 0.392607 0.0389255 3 1 0
0.793324 0.39261 0.0389272 3 1 0
0.793323 0.392614 0.0389233 3 1 0
0.793322 0.392618 0.0389239 3 1 0
0.793322 0.392643 0.0389284 3 1 0
0.793321 0.392644 0.0389235 3 1 0
0.793321 0.392645 0.0389237 3 1 0
0.79332 0.392622 0.0389249 3 1 0
0.793319 0.392626 0.0389243 3 1 0
0.793319 0.39263 0.0389236 3 1 0
0.793318 0.392634 0.038925 3 1 0
0.793318 0.392637 0.0389248 3 1 0
0.793317 0.39264 0.0389227 3 1 0
0.793317 0.392641 0.0389248 3 1 0
0.793317 0.392638 0.0389235 3 1 0
0.793316 0.392633 0.0389251 3 1 0
0.793316 0.392645 0.0389237 3 1 0
0.793315 0.392643 0.0389252 3 1 0
0.793315 0.39264 0.0389238 3 1 0
0.793315 0.392602 0.0389223 3 1 0
0.793315 0.392608 0.0389258 3 1 0
0.793314 0.392615 0.0389262 3 1 0
0.793314 0.392591 0.0389232 3 1 0
0.793314 0.392593 0.0389256 3 1 0
0.793313 0.392601 0.0389234 3 1 0
0.793313 0.392644 0.0389236 3 1 0
0.793313 0.392645 0.0389261 3 1 0
0.793313 0.392647 0.0389229 3 1 0
0.793313 0.392604 0.0389274 3 1 0
0.793313 0.392607 0.0389249 3 1 0
0.793312 0.39261 0.0389235 3 1 0
0.793312 0.392621 0.0389223 3 1 0
0.793312 0.392624 0.0389234 3 1 0
0.793312 0.392626 0.0389265 3 1 0
0.793312 0.392639 0.0389252 3 1 0
0.793312 0.392641 0.0389296 3 1 0
0.793312 0.392642 0.0389253 3 1 0
0.793312 0.39262 0.0389223 3 1 0
0.793312 0.392614 0.0389238 3 1 0
0.793312 0.392609 0.0389275 3 1 0
0.793312 0.392577 0.0389237 3 1 0
0.793312 0.392568 0.0389233 3 1 0
0.793312 0.392562 0.0389255 3 1 0
0.793312 0.392645 0.0389235 3 1 0
0.793312 0.392646 0.0389247 3 1 0
0.793312 0.392646 0.0389282 3 1 0
0.793311 0.392608 0.0389237 3 1 0
0.793311 0.392601 0.038926 3 1 0
0.793311 0.392593 0.0389256 3 1 0
0.793311 0.392644 0.0389243 3 1 0
0.793311 0.392643 0.0389278 3 1 0
0.793311 0.392641 0.0389239 3 1 0
0.793311 0.3926 0.0389285 3 1 0
0.793311 0.392605 0.0389235 3 1 0
0.793311 0.392608 0.0389227 3 1 0
0.793311 0.392645 0.0389276 3 1 0
0.793311 0.392644 0.038923 3 1 0
0.793311 0.392642 0.0389229 3 1 0
0.793311 0.392612 0.0389224 3 1 0
0.793311 0.392616 0.0389237 3 1 0
0.793311 0.392621 0.0389286 3 1 0
0.793311 0.392644 0.0389276 3 1 0
